id,time,opinion,competitor
10,0.0277099609375,0.2,0
23,0.02792191505432129,0.2,0
18,0.0289609432220459,0.2,0
20,0.029083728790283203,0.2,0
25,0.029217958450317383,0.2,0
28,0.029308795928955078,0.2,0
32,0.02937483787536621,0.2,0
33,0.02944493293762207,0.2,0
34,0.029501914978027344,0.2,0
55,0.029587984085083008,0.2,0
37,0.029671907424926758,0.2,0
13,0.02979874610900879,0.2,0
39,0.02985692024230957,0.2,0
42,0.0300290584564209,0.2,0
44,0.030096054077148438,0.2,0
45,0.030153989791870117,0.2,0
48,0.030231952667236328,0.2,0
50,0.03036785125732422,0.6,0
52,0.030665874481201172,0.05,0
54,0.03079390525817871,0.05,0
56,0.030930757522583008,0.2,0
58,0.03114795684814453,0.2,0
17,0.03966093063354492,0.2,0
14,0.04053807258605957,0.2,0
34,0.04057598114013672,0.2,0
28,0.04068183898925781,0.2,0
30,0.04073500633239746,0.2,0
35,0.04081296920776367,0.2,0
7,0.04097294807434082,0.2,0
38,0.04109787940979004,0.2,0
47,0.04114508628845215,0.2,0
32,0.04128575325012207,0.2,0
4,0.041333913803100586,0.2,0
27,0.04138588905334473,0.2,0
40,0.041471004486083984,0.2,0
19,0.04153800010681152,0.2,0
36,0.04161405563354492,0.2,0
16,0.04171586036682129,0.2,0
53,0.04175901412963867,0.05,0
11,0.04187202453613281,0.2,0
49,0.04200911521911621,0.2,0
10,0.04209399223327637,0.2,0
23,0.04213595390319824,0.2,0
15,0.04228091239929199,0.2,0
0,0.042363882064819336,0.2,0
13,0.04244494438171387,0.2,0
25,0.04251885414123535,0.2,0
46,0.04254889488220215,0.2,0
24,0.042656898498535156,0.2,0
31,0.042732954025268555,0.2,0
55,0.042813777923583984,0.2,0
39,0.04284310340881348,0.2,0
51,0.04292798042297363,0.05,0
18,0.04312705993652344,0.2,0
22,0.04317307472229004,0.2,0
33,0.043222904205322266,0.2,0
48,0.043280839920043945,0.2,0
37,0.043322086334228516,0.2,0
42,0.04334688186645508,0.2,0
44,0.04339194297790527,0.2,0
45,0.04345703125,0.2,0
56,0.04349994659423828,0.2,0
20,0.04369497299194336,0.2,0
1,0.05014395713806152,0.2,0
57,0.050234079360961914,0.2,0
58,0.05032181739807129,0.2,0
28,0.05843400955200195,0.2,0
27,0.058629751205444336,0.2,0
40,0.05867600440979004,0.2,0
9,0.05871295928955078,0.2,0
47,0.05893707275390625,0.2,0
5,0.05925393104553223,0.2,0
59,0.05932784080505371,0.2,0
32,0.05943703651428223,0.2,0
36,0.0595707893371582,0.2,0
17,0.060014963150024414,0.2,0
12,0.06022286415100098,0.2,0
21,0.06040787696838379,0.2,0
3,0.06050300598144531,0.2,0
16,0.06075906753540039,0.2,0
11,0.06080198287963867,0.2,0
50,0.06085801124572754,0.6,0
10,0.06095290184020996,0.2,0
15,0.060977935791015625,0.2,0
26,0.061064958572387695,0.2,0
41,0.06111001968383789,0.2,0
24,0.06120586395263672,0.2,0
23,0.061239004135131836,0.2,0
52,0.061308860778808594,0.05,0
49,0.061383962631225586,0.2,0
33,0.06143593788146973,0.2,0
44,0.06147193908691406,0.2,0
13,0.061492919921875,0.2,0
18,0.06152009963989258,0.2,0
53,0.06159687042236328,0.05,0
20,0.06167197227478027,0.2,0
0,0.06172490119934082,0.2,0
46,0.06175398826599121,0.2,0
31,0.06178402900695801,0.2,0
55,0.06186699867248535,0.2,0
39,0.061901092529296875,0.2,0
48,0.06193089485168457,0.2,0
37,0.061944007873535156,0.2,0
25,0.06196188926696777,0.2,0
42,0.06200003623962402,0.2,0
45,0.06205296516418457,0.2,0
